"SubscriptionShippingID","SubscriptionID","ShippingMethodName","ShippingCost","ShippingTax"
"104435","73111","Verzendkosten","3.99","0.00"
"104436","73147","Verzendkosten","3.99","0.00"
"104437","73180","Verzendkosten","3.99","0.00"
"104438","73187","Verzendkosten","3.99","0.00"
"104439","73209","Verzendkosten","3.99","0.00"
"95676","73222","GRATIS","0.00","0.00"
"104440","73224","Verzendkosten","3.99","0.00"
"104441","73234","Verzendkosten","3.99","0.00"
"104442","73237","Verzendkosten","3.99","0.00"
"104443","73247","Verzendkosten","3.99","0.00"
"104444","73285","Verzendkosten","3.99","0.00"
"104445","73287","Verzendkosten","3.99","0.00"
"104446","73336","Verzendkosten","3.99","0.00"
"104447","73341","Verzendkosten","3.99","0.00"
"104448","73348","Verzendkosten","3.99","0.00"
"104449","73387","Verzendkosten","3.99","0.00"
"104450","73394","Verzendkosten","3.99","0.00"
"104451","73400","Verzendkosten","3.99","0.00"
"96102","73427","GRATIS","0.00","0.00"
"104452","73451","Verzendkosten","3.99","0.00"
"104453","73468","Verzendkosten","3.99","0.00"
"104454","73475","Verzendkosten","3.99","0.00"
"104455","73479","Verzendkosten","3.99","0.00"
"96229","73484","GRATIS","0.00","0.00"
"104456","73493","Verzendkosten","3.99","0.00"
"104457","73496","Verzendkosten","3.99","0.00"
"104458","73501","Verzendkosten","3.99","0.00"
"104459","73503","Verzendkosten","3.99","0.00"
"104460","73519","Verzendkosten","3.99","0.00"
"104461","73529","Verzendkosten","3.99","0.00"
"104462","73548","Verzendkosten","3.99","0.00"
"104463","73574","Verzendkosten","3.99","0.00"
"104464","73577","Verzendkosten","3.99","0.00"
"104465","73594","Verzendkosten","3.99","0.00"
"104466","73614","Verzendkosten","3.99","0.00"
"104467","73632","Verzendkosten","3.99","0.00"
"104468","73639","Verzendkosten","3.99","0.00"
"104469","73664","Verzendkosten","3.99","0.00"
"104470","73675","Verzendkosten","3.99","0.00"
"96643","73683","GRATIS","0.00","0.00"
"104471","73779","Verzendkosten","3.99","0.00"
"104472","73804","Verzendkosten","3.99","0.00"
"104473","73807","Verzendkosten","3.99","0.00"
"104474","73826","Verzendkosten","3.99","0.00"
"104475","73828","Verzendkosten","3.99","0.00"
"104476","73856","Verzendkosten","3.99","0.00"
"104477","73897","Verzendkosten","3.99","0.00"
"104478","73918","Verzendkosten","3.99","0.00"
"104479","73920","Verzendkosten","3.99","0.00"
"104480","73957","Verzendkosten","3.99","0.00"
"104481","73962","Verzendkosten","3.99","0.00"
"104482","73966","Verzendkosten","3.99","0.00"
"104483","73989","Verzendkosten","3.99","0.00"
"104484","73995","Verzendkosten","3.99","0.00"
"104485","74001","Verzendkosten","3.99","0.00"
"104486","74019","Verzendkosten","3.99","0.00"
"104487","74028","Verzendkosten","3.99","0.00"
"104488","74031","Verzendkosten","3.99","0.00"
"104489","74037","Verzendkosten","3.99","0.00"
"104490","74042","Verzendkosten","3.99","0.00"
"104491","74060","Verzendkosten","3.99","0.00"
"104492","74074","Verzendkosten","3.99","0.00"
"104493","74413","Verzendkosten","3.99","0.00"
"104494","74468","Verzendkosten","3.99","0.00"
"97665","74485","GRATIS","0.00","0.00"
"104495","74487","Verzendkosten","3.99","0.00"
"104496","74531","Verzendkosten","3.99","0.00"
"104497","74594","Verzendkosten","3.99","0.00"
"97973","74635","GRATIS","0.00","0.00"
"104498","74649","Verzendkosten","3.99","0.00"
"104499","74661","Verzendkosten","3.99","0.00"
"104500","74672","Verzendkosten","3.99","0.00"
"104501","74695","Verzendkosten","3.99","0.00"
"104502","74797","Verzendkosten","3.99","0.00"
"104503","74824","Verzendkosten","3.99","0.00"
"104504","74827","Verzendkosten","3.99","0.00"
"104505","74831","Verzendkosten","3.99","0.00"
"104506","74842","Verzendkosten","3.99","0.00"
"104507","74847","Verzendkosten","3.99","0.00"
"104508","74851","Verzendkosten","3.99","0.00"
"104509","74853","Verzendkosten","3.99","0.00"
"98322","74860","GRATIS","0.00","0.00"
"104510","75042","Verzendkosten","3.99","0.00"
"104511","75045","Verzendkosten","3.99","0.00"
"104512","75188","Verzendkosten","3.99","0.00"
"104513","75190","Verzendkosten","3.99","0.00"
"104514","75198","Verzendkosten","3.99","0.00"
"104515","75219","Verzendkosten","3.99","0.00"
"104516","75228","Verzendkosten","3.99","0.00"
"98595","75239","GRATIS","0.00","0.00"
"104517","75253","Verzendkosten","3.99","0.00"
"104518","75352","Verzendkosten","3.99","0.00"
"104519","75414","Verzendkosten","3.99","0.00"
"104520","75417","Verzendkosten","3.99","0.00"
"104521","75438","Verzendkosten","3.99","0.00"
"104522","75456","Verzendkosten","3.99","0.00"
"104523","75461","Verzendkosten","3.99","0.00"
"104524","75476","Verzendkosten","3.99","0.00"
"104525","75487","Verzendkosten","3.99","0.00"
"104526","75489","Verzendkosten","3.99","0.00"
"104527","75502","Verzendkosten","3.99","0.00"
"104528","75521","Verzendkosten","3.99","0.00"
"104529","75563","Verzendkosten","3.99","0.00"
"104530","75570","Verzendkosten","3.99","0.00"
"104531","75572","Verzendkosten","3.99","0.00"
"104532","75575","Verzendkosten","3.99","0.00"
"104533","75587","Verzendkosten","3.99","0.00"
"104534","75599","Verzendkosten","3.99","0.00"
"104535","75615","Verzendkosten","3.99","0.00"
"104536","75663","Verzendkosten","3.99","0.00"
"104537","75666","Verzendkosten","3.99","0.00"
"104538","75675","Verzendkosten","3.99","0.00"
"104539","75707","Verzendkosten","3.99","0.00"
"104540","75712","Verzendkosten","3.99","0.00"
"104541","75716","Verzendkosten","3.99","0.00"
"104542","75732","Verzendkosten","3.99","0.00"
"104543","75736","Verzendkosten","3.99","0.00"
"104544","75758","Verzendkosten","3.99","0.00"
"104545","75762","Verzendkosten","3.99","0.00"
"104546","75769","Verzendkosten","3.99","0.00"
"104547","75799","Verzendkosten","3.99","0.00"
"104548","75871","Verzendkosten","3.99","0.00"
"104549","75874","Verzendkosten","3.99","0.00"
"104550","75877","Verzendkosten","3.99","0.00"
"104551","75955","Verzendkosten","3.99","0.00"
"104552","75987","Verzendkosten","3.99","0.00"
"104553","75996","Verzendkosten","3.99","0.00"
"104554","76029","Verzendkosten","3.99","0.00"
"104555","76040","Verzendkosten","3.99","0.00"
"104556","76046","Verzendkosten","3.99","0.00"
"104557","76051","Verzendkosten","3.99","0.00"
"104558","76063","Verzendkosten","3.99","0.00"
"104559","76068","Verzendkosten","3.99","0.00"
"104560","76101","Verzendkosten","3.99","0.00"
"104561","76105","Verzendkosten","3.99","0.00"
"104562","76109","Verzendkosten","3.99","0.00"
"104563","76251","Verzendkosten","3.99","0.00"
"104564","76286","Verzendkosten","3.99","0.00"
"104565","76291","Verzendkosten","3.99","0.00"
"104566","76685","Verzendkosten","3.99","0.00"
"104567","76692","Verzendkosten","3.99","0.00"
"104601","76712","Vast tarief","3.99","0.00"
"104627","76726","Vast tarief","3.99","0.00"
"104672","76750","Vast tarief","3.99","0.00"
"104688","76758","Vast tarief","3.99","0.00"
"104693","76761","Vast tarief","3.99","0.00"
"104747","76788","Vast tarief","3.99","0.00"
"104757","76791","Vast tarief","3.99","0.00"
"104787","76804","Vast tarief","3.99","0.00"
"104799","76810","Vast tarief","3.99","0.00"
"104810","76816","Vast tarief","3.99","0.00"
"104875","76845","Vast tarief","3.99","0.00"
"104926","76886","Vast tarief","3.99","0.00"
"104975","76909","Vast tarief","3.99","0.00"
"105043","76952","Gratis verzending","0.00","0.00"
"105050","76955","Vast tarief","3.99","0.00"
"105122","76989","Vast tarief","3.99","0.00"
"105134","76995","Vast tarief","3.99","0.00"
"105141","76998","Vast tarief","3.99","0.00"
"105197","77025","Vast tarief","3.99","0.00"
"105207","77031","Vast tarief","3.99","0.00"
"105228","77044","Vast tarief","3.99","0.00"
"105259","77059","Vast tarief","3.99","0.00"
"105263","77061","Vast tarief","3.99","0.00"
"105301","77078","Vast tarief","3.99","0.00"
"105333","77092","Vast tarief","3.99","0.00"
"107279","77102","Verzendmethoden","3.99","0.00"
"105446","77145","Vast tarief","3.99","0.00"
"105473","77159","Vast tarief","3.99","0.00"
"105503","77174","Vast tarief","3.99","0.00"
"105575","77206","Vast tarief","3.99","0.00"
"105579","77208","Vast tarief","3.99","0.00"
"105626","77229","Vast tarief","3.99","0.00"
"105631","77231","Vast tarief","3.99","0.00"
"105636","77233","Vast tarief","3.99","0.00"
"105641","77235","Vast tarief","3.99","0.00"
"105666","77296","Vast tarief","3.99","0.00"
"105679","77314","Vast tarief","3.99","0.00"
"105686","77383","Vast tarief","3.99","0.00"
"105719","77440","Vast tarief","3.99","0.00"
"105740","77486","Vast tarief","3.99","0.00"
"105744","77488","Vast tarief","3.99","0.00"
"105794","77893","Vast tarief","3.99","0.00"
"105845","77918","Vast tarief","3.99","0.00"
"105906","77946","Vast tarief","3.99","0.00"
"105934","77960","Vast tarief","3.99","0.00"
"105949","77967","Vast tarief","3.99","0.00"
"105968","77976","Vast tarief","3.99","0.00"
"106018","77996","Vast tarief","3.99","0.00"
"106037","78007","Vast tarief","3.99","0.00"
"106059","78016","Vast tarief","3.99","0.00"
"106082","78159","Vast tarief","3.99","0.00"
"106105","78170","Vast tarief","3.99","0.00"
"106185","78205","Vast tarief","3.99","0.00"
"106222","78419","Gratis verzending","0.00","0.00"
"106238","78422","Gratis verzending","0.00","0.00"
"106334","78465","Vast tarief","3.99","0.00"
"106342","78469","Vast tarief","3.99","0.00"
"106357","78477","Vast tarief","3.99","0.00"
"106361","78479","Vast tarief","3.99","0.00"
"106529","78608","Vast tarief","3.99","0.00"
"106648","78656","Vast tarief","3.99","0.00"
"106941","78780","Vast tarief","3.99","0.00"
"107042","78825","Vast tarief","3.99","0.00"
"107112","78849","Vast tarief","3.99","0.00"
"107131","78858","Vast tarief","3.99","0.00"
"107150","78868","Vast tarief","3.99","0.00"
"107160","78872","Vast tarief","3.99","0.00"
"107186","78884","Vast tarief","3.99","0.00"
"107227","78900","Vast tarief","3.99","0.00"
"107253","78912","Vast tarief","3.99","0.00"
"107322","78945","Vast tarief","3.99","0.00"
"107346","78956","Vast tarief","3.99","0.00"
"107352","78958","Gratis verzending","0.00","0.00"
"107369","78965","Vast tarief","3.99","0.00"
"107427","78995","Vast tarief","3.99","0.00"
"107474","79141","Vast tarief","3.99","0.00"
"107501","79153","Vast tarief","3.99","0.00"
"107544","79171","Vast tarief","3.99","0.00"
"107577","79185","Vast tarief","3.99","0.00"
"107586","79189","Vast tarief","3.99","0.00"
"107622","79204","Vast tarief","3.99","0.00"
"107635","79211","Vast tarief","3.99","0.00"
"107676","79228","Gratis verzending","0.00","0.00"
"107740","79261","Vast tarief","3.99","0.00"
"107744","79263","Vast tarief","3.99","0.00"
"107776","79280","Vast tarief","3.99","0.00"
"107786","79286","Vast tarief","3.99","0.00"
"107811","79301","Vast tarief","3.99","0.00"
"107823","79307","Vast tarief","3.99","0.00"
"107831","79311","Vast tarief","3.99","0.00"
"107884","79332","Vast tarief","3.99","0.00"
"107976","79387","Vast tarief","3.99","0.00"
"108058","79425","Vast tarief","3.99","0.00"
"108125","79458","Vast tarief","3.99","0.00"
"108228","79508","Vast tarief","3.99","0.00"
"108268","79527","Vast tarief","3.99","0.00"
"108299","79542","Vast tarief","3.99","0.00"
"108341","79562","Vast tarief","3.99","0.00"
"108422","79599","Vast tarief","3.99","0.00"
"108449","79612","Vast tarief","3.99","0.00"
"108485","79630","Vast tarief","3.99","0.00"
"108489","79632","Vast tarief","3.99","0.00"
"108527","79647","Vast tarief","3.99","0.00"
"108543","79656","Vast tarief","3.99","0.00"
"108594","79678","Vast tarief","3.99","0.00"
"108649","79704","Vast tarief","3.99","0.00"
"108664","79710","Vast tarief","3.99","0.00"
"108684","79720","Vast tarief","3.99","0.00"
"108744","79748","Vast tarief","3.99","0.00"
"108750","79751","Vast tarief","3.99","0.00"
"108786","79770","Vast tarief","3.99","0.00"
"108845","79796","Vast tarief","3.99","0.00"
"108862","79804","Vast tarief","3.99","0.00"
"108899","79821","Gratis verzending","0.00","0.00"
"108962","79850","Vast tarief","3.99","0.00"
"108993","79863","Vast tarief","3.99","0.00"
"109038","79884","Vast tarief","3.99","0.00"
"109055","79904","Vast tarief","3.99","0.00"
"109098","79927","Vast tarief","3.99","0.00"
"109152","79953","Vast tarief","3.99","0.00"
"109156","79955","Vast tarief","3.99","0.00"
"109175","79964","Vast tarief","3.99","0.00"
"109189","79970","Vast tarief","3.99","0.00"
"109193","79972","Vast tarief","3.99","0.00"
"109218","79990","Vast tarief","3.99","0.00"
"109324","80057","Vast tarief","3.99","0.00"
"109338","80064","Vast tarief","3.99","0.00"
"109355","80075","Vast tarief","3.99","0.00"
"109378","80087","Vast tarief","3.99","0.00"
"109419","80108","Vast tarief","3.99","0.00"
"109456","80126","Vast tarief","3.99","0.00"
"109596","80188","Vast tarief","3.99","0.00"
"109678","80227","Vast tarief","3.99","0.00"
"109694","80235","Vast tarief","3.99","0.00"
"109716","80245","Vast tarief","3.99","0.00"
"109723","80248","Vast tarief","3.99","0.00"
"109775","80276","Vast tarief","3.99","0.00"
"109804","80287","Vast tarief","3.99","0.00"
"109872","80319","Vast tarief","3.99","0.00"
"109880","80322","Vast tarief","3.99","0.00"
"109891","80327","Vast tarief","3.99","0.00"
"109917","80340","Vast tarief","3.99","0.00"
"110081","80419","Vast tarief","3.99","0.00"
"110126","80439","Vast tarief","3.99","0.00"
"110162","80456","Vast tarief","3.99","0.00"
"110251","80497","Vast tarief","3.99","0.00"
"110258","80499","Vast tarief","3.99","0.00"
"110314","80527","Vast tarief","3.99","0.00"
"110358","80550","Vast tarief","3.99","0.00"
"110377","80558","Vast tarief","3.99","0.00"
"110422","80580","Vast tarief","3.99","0.00"
"110485","80612","Vast tarief","3.99","0.00"
"110509","80623","Vast tarief","3.99","0.00"
"110515","80626","Vast tarief","3.99","0.00"
"110531","80634","Vast tarief","3.99","0.00"
"110597","80671","Gratis verzending","0.00","0.00"
"110618","80681","Vast tarief","3.99","0.00"
"110630","80688","Vast tarief","3.99","0.00"
"110636","80691","Vast tarief","3.99","0.00"
"110675","80711","Vast tarief","3.99","0.00"
"110684","80715","Vast tarief","3.99","0.00"
"110840","80800","Vast tarief","3.99","0.00"
"110879","80821","Vast tarief","3.99","0.00"
"110922","80837","Vast tarief","3.99","0.00"
"111027","80913","Vast tarief","3.99","0.00"
"111032","80915","Vast tarief","3.99","0.00"
"111039","80918","Vast tarief","3.99","0.00"
"111102","80948","Vast tarief","3.99","0.00"
"111109","80951","Vast tarief","3.99","0.00"
"111132","80962","Vast tarief","3.99","0.00"
"111214","81002","Vast tarief","3.99","0.00"
"111235","81011","Vast tarief","3.99","0.00"
"111287","81038","Vast tarief","3.99","0.00"
"111295","81041","Vast tarief","3.99","0.00"
"111381","81081","Vast tarief","3.99","0.00"
"111407","81094","Vast tarief","3.99","0.00"
"111418","81099","Vast tarief","3.99","0.00"
"111528","81149","Vast tarief","3.99","0.00"
"111532","81151","Vast tarief","3.99","0.00"
"111550","81159","Vast tarief","3.99","0.00"
"111558","81163","Vast tarief","3.99","0.00"
"111562","81165","Vast tarief","3.99","0.00"
"111588","81177","Vast tarief","3.99","0.00"
"111665","81210","Vast tarief","3.99","0.00"
"111720","81246","Vast tarief","3.99","0.00"
"111725","81248","Vast tarief","3.99","0.00"
"111746","81259","Vast tarief","3.99","0.00"
"111754","81263","Vast tarief","3.99","0.00"
"111842","81310","Vast tarief","3.99","0.00"
"111860","81321","Vast tarief","3.99","0.00"
"111876","81329","Vast tarief","3.99","0.00"
"111965","81372","Vast tarief","3.99","0.00"
"111981","81380","Vast tarief","3.99","0.00"
"112058","81418","Vast tarief","3.99","0.00"
"112123","81447","Vast tarief","3.99","0.00"
"112218","81490","Vast tarief","3.99","0.00"
"112274","81515","Vast tarief","3.99","0.00"
"113792","81515","Verzendmethoden","0.00","0.00"
"112292","81524","Vast tarief","3.99","0.00"
"112330","81542","Vast tarief","3.99","0.00"
"112383","81567","Vast tarief","3.99","0.00"
"112424","81587","Vast tarief","3.99","0.00"
"112527","81639","Vast tarief","3.99","0.00"
"112552","81651","Vast tarief","0.00","0.00"
"112558","81653","Vast tarief","3.99","0.00"
"112564","81655","Vast tarief","3.99","0.00"
"112600","81675","Vast tarief","3.99","0.00"
"112612","81680","Vast tarief","3.99","0.00"
"112627","81687","Vast tarief","3.99","0.00"
"112768","81763","Gratis verzending","0.00","0.00"
"112801","81784","Vast tarief","3.99","0.00"
"112855","81808","Vast tarief","3.99","0.00"
"112866","81813","Vast tarief","3.99","0.00"
"112916","81838","Vast tarief","3.99","0.00"
"112954","81855","Vast tarief","3.99","0.00"
"113041","81897","Vast tarief","3.99","0.00"
"113160","81955","Vast tarief","3.99","0.00"
"113170","81960","Vast tarief","3.99","0.00"
"113275","82019","Vast tarief","3.99","0.00"
"113279","82021","Vast tarief","3.99","0.00"
"113302","82034","Vast tarief","3.99","0.00"
"113317","82045","Vast tarief","3.99","0.00"
"113362","82065","Vast tarief","3.99","0.00"
"113423","82165","Vast tarief","3.99","0.00"
"113465","82184","Vast tarief","3.99","0.00"
"113470","82186","Vast tarief","3.99","0.00"
"113482","82191","Vast tarief","3.99","0.00"
"113520","82208","Vast tarief","3.99","0.00"
"113604","82247","Vast tarief","3.99","0.00"
"113665","82275","Vast tarief","3.99","0.00"
"113689","82287","Vast tarief","3.99","0.00"
"113695","82290","Vast tarief","3.99","0.00"
"113739","82312","Vast tarief","3.99","0.00"
"113790","82337","Vast tarief","3.99","0.00"
"113988","82428","Vast tarief","3.99","0.00"
"114050","82467","Vast tarief","3.99","0.00"
"114054","82469","Vast tarief","3.99","0.00"
"114077","82480","Vast tarief","3.99","0.00"
"114081","82482","Vast tarief","3.99","0.00"
"114085","82484","Vast tarief","3.99","0.00"
"114319","82597","Vast tarief","3.99","0.00"
"114329","82601","Vast tarief","3.99","0.00"
"114517","82688","Vast tarief","3.99","0.00"
"114522","82690","Gratis verzending","0.00","0.00"
"148606","82690","Verzending","3.99","0.00"
"114543","82706","Vast tarief","3.99","0.00"
"114630","82748","Vast tarief","3.99","0.00"
"114655","82759","Vast tarief","3.99","0.00"
"114664","82763","Vast tarief","3.99","0.00"
"114670","82766","Vast tarief","3.99","0.00"
"114684","82772","Gratis verzending","0.00","0.00"
"124522","82772","Verzendmethoden","3.99","0.00"
"114761","82803","Vast tarief","3.99","0.00"
"114782","82811","Vast tarief","3.99","0.00"
"114796","82817","Vast tarief","3.99","0.00"
"114813","82825","Vast tarief","3.99","0.00"
"114820","82828","Vast tarief","3.99","0.00"
"114881","82863","Vast tarief","3.99","0.00"
"115023","82926","Vast tarief","3.99","0.00"
"115048","82935","Gratis verzending","0.00","0.00"
"115070","82944","Vast tarief","3.99","0.00"
"115110","82968","Vast tarief","3.99","0.00"
"115143","82981","Vast tarief","3.99","0.00"
"115159","82989","Vast tarief","3.99","0.00"
"115170","82993","Vast tarief","3.99","0.00"
"115196","83060","Vast tarief","3.99","0.00"
